delivery_id,order_id,driver_id,delivery_distance_km,preparation_time_min,estimated_delivery_time_min,actual_delivery_time_min
DEL_007959,ORD_008669,DRV_0122,4.4,22.6,58.3,48.6
DEL_007960,ORD_008670,DRV_0236,1.71,21.6,26.9,27.2
DEL_007961,ORD_008671,DRV_0203,4.89,27.8,41.1,41.8
DEL_007962,ORD_008672,DRV_0061,11.74,23.9,95.7,81.8
DEL_007963,ORD_008673,DRV_0273,3.72,20.1,32.3,29.6
DEL_007964,ORD_008674,DRV_0068,8.77,27.6,62.5,63.8
DEL_007965,ORD_008675,DRV_0240,2.73,24.4,36.5,39.8
DEL_007966,ORD_008676,DRV_0092,2.94,21.3,36.8,37.6
DEL_007967,ORD_008677,DRV_0234,7.61,17.9,51.6,56.9
DEL_007968,ORD_008678,DRV_0149,2.97,22.6,41.8,38.3
DEL_007969,ORD_008679,DRV_0045,6.47,14.4,41.4,40.3
DEL_007970,ORD_008680,DRV_0201,7.16,27.8,42.8,44.0
DEL_007971,ORD_008681,DRV_0051,2.63,19.9,24.7,23.0
DEL_007972,ORD_008682,DRV_0233,4.18,24.2,50.5,43.4
DEL_007973,ORD_008683,DRV_0073,2.6,23.1,34.9,32.0
DEL_007974,ORD_008684,DRV_0177,9.17,27.3,60.7,61.3
DEL_007975,ORD_008685,DRV_0157,0.68,28.4,33.1,31.5
DEL_007976,ORD_008686,DRV_0298,2.45,28.0,41.5,39.7
DEL_007977,ORD_008687,DRV_0152,5.51,34.8,62.0,54.4
DEL_007978,ORD_008688,DRV_0041,5.09,18.2,25.7,29.4
DEL_007979,ORD_008689,DRV_0285,3.78,29.2,43.7,44.3
DEL_007980,ORD_008690,DRV_0176,6.05,13.5,37.0,39.0
DEL_007981,ORD_008691,DRV_0003,1.63,20.3,33.6,33.7
DEL_007982,ORD_008692,DRV_0299,4.72,18.2,43.5,44.7
DEL_007983,ORD_008693,DRV_0205,7.67,23.0,63.2,63.6
DEL_007984,ORD_008694,DRV_0213,1.18,30.5,49.6,49.3
DEL_007985,ORD_008695,DRV_0245,4.47,28.5,34.9,51.8
DEL_007986,ORD_008696,DRV_0216,2.49,22.6,25.5,30.7
DEL_007987,ORD_008697,DRV_0278,7.7,19.4,74.1,60.1
DEL_007988,ORD_008698,DRV_0050,3.89,26.8,41.1,42.6
DEL_007989,ORD_008699,DRV_0064,4.92,11.6,36.0,37.2
DEL_007990,ORD_008700,DRV_0277,5.31,18.1,42.3,44.6
DEL_007991,ORD_008701,DRV_0162,11.9,25.9,96.9,101.4
DEL_007992,ORD_008702,DRV_0170,10.85,24.4,99.6,88.0
DEL_007993,ORD_008703,DRV_0248,13.37,17.9,95.0,98.6
DEL_007994,ORD_008704,DRV_0023,8.04,28.6,59.2,57.5
DEL_007995,ORD_008705,DRV_0148,13.26,27.3,72.4,80.7
DEL_007996,ORD_008706,DRV_0208,1.9,18.5,27.2,23.0
DEL_007997,ORD_008707,DRV_0136,3.6,8.1,25.0,25.8
DEL_007998,ORD_008708,DRV_0266,3.3,20.5,43.4,41.3
DEL_007999,ORD_008709,DRV_0140,1.43,24.2,39.7,33.7
DEL_008000,ORD_008710,DRV_0128,6.64,11.6,48.2,45.5
DEL_008001,ORD_008712,DRV_0179,5.28,22.5,42.4,38.9
DEL_008002,ORD_008713,DRV_0109,6.49,33.1,80.0,74.5
DEL_008003,ORD_008714,DRV_0163,4.05,15.7,45.1,43.0
DEL_008004,ORD_008715,DRV_0214,6.49,12.7,40.7,39.6
DEL_008005,ORD_008716,DRV_0127,8.4,23.2,61.5,64.4
DEL_008006,ORD_008717,DRV_0133,1.23,31.9,37.6,40.9
DEL_008007,ORD_008718,DRV_0093,20.0,24.2,113.6,120.3
DEL_008008,ORD_008719,DRV_0046,3.52,20.3,28.2,28.4
DEL_008009,ORD_008720,DRV_0283,9.54,21.6,62.0,63.2
DEL_008010,ORD_008721,DRV_0041,6.04,25.7,53.4,56.5
DEL_008011,ORD_008722,DRV_0173,7.76,24.9,56.0,57.8
DEL_008012,ORD_008723,DRV_0169,8.79,39.0,93.0,87.4
DEL_008013,ORD_008724,DRV_0200,4.44,20.9,52.9,51.0
DEL_008014,ORD_008725,DRV_0004,6.9,16.4,46.1,48.0
DEL_008015,ORD_008726,DRV_0170,7.85,20.2,54.4,59.7
DEL_008016,ORD_008727,DRV_0181,5.31,12.9,42.2,39.4
DEL_008017,ORD_008728,DRV_0011,7.42,16.9,48.7,44.5
DEL_008018,ORD_008729,DRV_0165,4.3,5.0,22.4,23.9
DEL_008019,ORD_008730,DRV_0245,2.41,26.0,30.1,32.9
DEL_008020,ORD_008732,DRV_0015,10.09,12.2,60.7,55.5
DEL_008021,ORD_008733,DRV_0135,9.35,15.2,80.1,61.4
DEL_008022,ORD_008734,DRV_0167,4.21,24.3,42.5,39.9
DEL_008023,ORD_008735,DRV_0049,4.73,9.2,23.3,23.8
DEL_008024,ORD_008737,DRV_0271,4.8,19.2,42.8,46.4
DEL_008025,ORD_008738,DRV_0076,2.89,26.3,32.3,34.2
DEL_008026,ORD_008739,DRV_0018,6.6,19.3,44.2,47.1
DEL_008027,ORD_008740,DRV_0126,2.4,27.4,31.0,29.8
DEL_008028,ORD_008741,DRV_0159,8.46,24.3,74.1,75.0
DEL_008029,ORD_008742,DRV_0133,3.55,24.3,31.7,35.2
DEL_008030,ORD_008743,DRV_0125,6.69,18.2,52.0,46.6
DEL_008031,ORD_008744,DRV_0005,6.38,32.0,56.4,51.3
DEL_008032,ORD_008745,DRV_0221,5.97,19.4,49.6,59.3
DEL_008033,ORD_008746,DRV_0140,6.18,28.8,46.8,49.4
DEL_008034,ORD_008747,DRV_0295,4.68,31.2,62.7,73.5
DEL_008035,ORD_008748,DRV_0262,10.04,25.9,60.5,63.7
DEL_008036,ORD_008749,DRV_0262,3.26,27.8,40.7,40.7
DEL_008037,ORD_008750,DRV_0154,7.31,19.2,68.0,61.7
DEL_008038,ORD_008751,DRV_0044,3.11,28.0,50.5,50.2
DEL_008039,ORD_008752,DRV_0043,7.12,19.1,40.6,43.8
DEL_008040,ORD_008753,DRV_0080,8.24,24.7,55.0,57.5
DEL_008041,ORD_008755,DRV_0064,3.93,19.2,31.1,34.0
DEL_008042,ORD_008756,DRV_0260,6.89,14.4,39.3,38.5
DEL_008043,ORD_008757,DRV_0043,11.86,14.4,68.3,67.9
DEL_008044,ORD_008758,DRV_0138,8.83,21.4,54.4,46.7
DEL_008045,ORD_008759,DRV_0141,5.24,42.7,63.2,62.5
DEL_008046,ORD_008761,DRV_0161,2.52,16.3,31.5,34.6
DEL_008047,ORD_008762,DRV_0074,7.74,27.5,76.3,69.6
DEL_008048,ORD_008763,DRV_0096,1.6,24.6,35.5,33.2
DEL_008049,ORD_008764,DRV_0004,4.71,24.1,48.3,42.1
DEL_008050,ORD_008765,DRV_0077,1.33,28.2,41.3,36.7
DEL_008051,ORD_008766,DRV_0101,2.97,35.6,58.3,50.9
DEL_008052,ORD_008768,DRV_0148,7.75,11.1,44.6,42.4
DEL_008053,ORD_008769,DRV_0291,3.28,7.2,20.3,18.8
DEL_008054,ORD_008770,DRV_0111,18.41,20.8,109.7,131.9
DEL_008055,ORD_008771,DRV_0166,2.99,16.1,20.2,23.4
DEL_008056,ORD_008772,DRV_0006,3.69,15.9,39.0,38.3
DEL_008057,ORD_008773,DRV_0198,16.95,12.9,92.3,97.0
DEL_008058,ORD_008774,DRV_0020,5.65,29.2,56.6,53.4
DEL_008059,ORD_008775,DRV_0219,3.69,29.7,52.7,53.2
DEL_008060,ORD_008776,DRV_0045,5.31,29.2,48.3,48.9
DEL_008061,ORD_008777,DRV_0073,5.6,16.0,47.3,45.5
DEL_008062,ORD_008778,DRV_0136,4.39,13.8,27.2,31.6
DEL_008063,ORD_008780,DRV_0014,4.2,22.1,42.3,42.4
DEL_008064,ORD_008781,DRV_0269,13.27,27.0,96.7,92.7
DEL_008065,ORD_008782,DRV_0263,11.44,28.2,75.1,78.4
DEL_008066,ORD_008783,DRV_0177,6.08,29.5,71.7,64.9
DEL_008067,ORD_008784,DRV_0178,4.78,24.2,51.0,44.8
DEL_008068,ORD_008785,DRV_0047,11.78,22.6,77.9,85.4
DEL_008069,ORD_008786,DRV_0133,7.82,18.6,59.8,56.1
DEL_008070,ORD_008787,DRV_0031,7.5,38.9,92.7,92.2
DEL_008071,ORD_008788,DRV_0114,2.75,33.0,31.0,44.9
DEL_008072,ORD_008789,DRV_0267,12.55,23.2,71.4,76.1
DEL_008073,ORD_008791,DRV_0288,6.6,16.3,35.5,39.1
DEL_008074,ORD_008792,DRV_0245,5.01,20.5,48.2,46.6
DEL_008075,ORD_008793,DRV_0065,9.38,18.4,63.2,58.7
DEL_008076,ORD_008794,DRV_0294,6.83,30.3,56.2,56.9
DEL_008077,ORD_008795,DRV_0106,1.37,30.3,36.7,39.8
DEL_008078,ORD_008798,DRV_0207,8.36,20.9,42.7,41.9
DEL_008079,ORD_008799,DRV_0024,7.15,36.7,63.4,75.3
DEL_008080,ORD_008800,DRV_0288,0.79,17.2,12.9,14.8
DEL_008081,ORD_008801,DRV_0263,4.11,27.4,50.3,53.0
DEL_008082,ORD_008802,DRV_0008,0.56,22.2,18.5,22.0
DEL_008083,ORD_008803,DRV_0300,9.49,5.0,43.5,41.9
DEL_008084,ORD_008805,DRV_0266,1.35,35.1,38.8,36.8
DEL_008085,ORD_008806,DRV_0245,3.03,13.0,19.3,21.9
DEL_008086,ORD_008807,DRV_0190,18.96,9.8,86.2,113.5
DEL_008087,ORD_008808,DRV_0150,3.71,24.0,38.1,41.9
DEL_008088,ORD_008809,DRV_0168,6.95,30.5,52.4,52.2
DEL_008089,ORD_008810,DRV_0039,4.38,25.5,45.9,46.3
DEL_008090,ORD_008811,DRV_0047,9.69,19.4,52.8,58.8
DEL_008091,ORD_008812,DRV_0132,4.24,27.7,46.2,49.3
DEL_008092,ORD_008813,DRV_0221,7.69,22.0,49.7,62.1
DEL_008093,ORD_008814,DRV_0171,5.82,27.2,50.9,51.1
DEL_008094,ORD_008815,DRV_0283,3.5,17.8,39.2,41.0
DEL_008095,ORD_008816,DRV_0277,10.87,15.2,61.1,68.7
DEL_008096,ORD_008817,DRV_0201,12.09,17.3,92.9,87.6
DEL_008097,ORD_008818,DRV_0270,8.73,28.2,53.5,76.6
DEL_008098,ORD_008819,DRV_0103,4.5,24.0,45.8,53.3
DEL_008099,ORD_008820,DRV_0207,8.41,10.8,46.1,53.4
DEL_008100,ORD_008821,DRV_0289,5.46,27.2,55.7,52.7
DEL_008101,ORD_008822,DRV_0019,3.78,35.1,53.9,58.9
DEL_008102,ORD_008824,DRV_0116,3.29,16.5,37.4,33.2
DEL_008103,ORD_008825,DRV_0104,9.13,22.3,60.6,52.3
DEL_008104,ORD_008826,DRV_0141,4.46,32.3,58.6,52.8
DEL_008105,ORD_008827,DRV_0092,8.55,21.8,50.1,60.8
DEL_008106,ORD_008828,DRV_0141,2.65,18.3,32.5,31.3
DEL_008107,ORD_008829,DRV_0284,5.79,32.4,44.9,57.8
DEL_008108,ORD_008830,DRV_0222,4.27,12.6,27.0,29.2
DEL_008109,ORD_008831,DRV_0256,4.75,26.2,60.8,53.8
DEL_008110,ORD_008832,DRV_0055,1.84,22.1,28.5,25.9
DEL_008111,ORD_008833,DRV_0164,7.1,15.0,54.3,62.4
DEL_008112,ORD_008834,DRV_0185,8.77,26.7,54.4,55.1
DEL_008113,ORD_008835,DRV_0131,3.99,25.1,41.2,37.8
DEL_008114,ORD_008836,DRV_0221,7.7,24.8,78.4,67.3
DEL_008115,ORD_008837,DRV_0020,2.7,24.1,41.7,42.5
DEL_008116,ORD_008838,DRV_0242,7.34,19.8,52.1,54.6
DEL_008117,ORD_008839,DRV_0121,4.54,37.8,57.2,68.9
DEL_008118,ORD_008840,DRV_0066,14.27,27.8,95.2,84.1
DEL_008119,ORD_008841,DRV_0084,7.39,17.5,50.2,45.7
DEL_008120,ORD_008842,DRV_0279,9.4,27.0,89.1,77.0
DEL_008121,ORD_008843,DRV_0180,11.61,23.1,71.1,75.7
DEL_008122,ORD_008844,DRV_0040,3.78,34.4,51.8,58.2
DEL_008123,ORD_008845,DRV_0118,3.78,11.4,28.6,33.5
DEL_008124,ORD_008846,DRV_0186,13.42,20.3,125.7,129.7
DEL_008125,ORD_008847,DRV_0042,9.47,24.6,66.9,56.9
DEL_008126,ORD_008848,DRV_0044,8.53,37.2,115.2,96.3
DEL_008127,ORD_008849,DRV_0292,1.98,32.2,31.8,39.7
DEL_008128,ORD_008850,DRV_0128,4.69,12.0,29.0,30.6
DEL_008129,ORD_008851,DRV_0045,5.26,33.3,60.6,52.1
DEL_008130,ORD_008852,DRV_0046,2.49,12.5,32.4,30.1
DEL_008131,ORD_008853,DRV_0001,6.26,33.2,48.5,57.4
DEL_008132,ORD_008854,DRV_0062,2.9,17.8,23.1,23.4
DEL_008133,ORD_008855,DRV_0229,6.59,22.7,55.9,60.2
DEL_008134,ORD_008856,DRV_0190,4.75,27.4,45.0,45.8
DEL_008135,ORD_008857,DRV_0192,0.82,26.3,24.9,27.4
DEL_008136,ORD_008858,DRV_0178,6.33,15.9,49.1,47.7
DEL_008137,ORD_008859,DRV_0189,14.05,24.5,65.5,69.4
DEL_008138,ORD_008860,DRV_0277,2.85,19.4,33.0,30.2
DEL_008139,ORD_008861,DRV_0008,2.47,28.6,30.4,34.6
DEL_008140,ORD_008863,DRV_0199,4.03,15.4,19.2,21.2
DEL_008141,ORD_008864,DRV_0263,3.21,8.5,23.4,25.5
DEL_008142,ORD_008865,DRV_0143,8.31,19.1,60.9,50.2
DEL_008143,ORD_008866,DRV_0294,2.63,19.2,35.4,29.8
DEL_008144,ORD_008867,DRV_0038,5.09,27.3,41.3,42.5
DEL_008145,ORD_008868,DRV_0250,1.68,17.5,29.2,28.1
DEL_008146,ORD_008869,DRV_0202,4.92,21.0,42.9,42.6
DEL_008147,ORD_008870,DRV_0202,3.95,30.2,46.6,51.3
DEL_008148,ORD_008871,DRV_0074,8.99,13.6,44.1,43.9
DEL_008149,ORD_008872,DRV_0035,3.4,9.2,15.1,17.3
DEL_008150,ORD_008873,DRV_0207,3.46,16.7,34.8,36.0
DEL_008151,ORD_008874,DRV_0225,9.14,30.7,72.3,74.8
DEL_008152,ORD_008876,DRV_0203,5.59,20.5,37.1,39.4
DEL_008153,ORD_008877,DRV_0296,7.63,25.2,64.4,69.9
DEL_008154,ORD_008878,DRV_0287,3.2,12.8,29.1,29.2
DEL_008155,ORD_008879,DRV_0034,15.43,15.2,56.8,81.8
DEL_008156,ORD_008881,DRV_0048,10.46,14.5,59.4,59.9
DEL_008157,ORD_008882,DRV_0043,3.8,25.8,55.3,47.5
DEL_008158,ORD_008883,DRV_0069,1.39,28.0,31.4,32.7
DEL_008159,ORD_008884,DRV_0088,2.12,19.4,22.6,25.8
DEL_008160,ORD_008885,DRV_0070,2.55,26.0,28.7,31.8
DEL_008161,ORD_008886,DRV_0072,6.88,37.2,52.6,54.3
DEL_008162,ORD_008887,DRV_0060,2.25,17.5,30.6,27.4
DEL_008163,ORD_008888,DRV_0209,14.7,21.2,85.7,77.6
DEL_008164,ORD_008889,DRV_0001,4.13,23.9,50.6,43.2
DEL_008165,ORD_008890,DRV_0278,2.67,18.2,27.1,26.7
DEL_008166,ORD_008891,DRV_0151,11.46,28.9,85.6,78.1
DEL_008167,ORD_008892,DRV_0074,6.38,22.8,53.2,49.9
DEL_008168,ORD_008893,DRV_0118,5.28,26.8,60.5,59.5
DEL_008169,ORD_008894,DRV_0017,5.94,5.0,32.4,35.5
DEL_008170,ORD_008895,DRV_0075,2.98,12.1,21.4,24.8
DEL_008171,ORD_008896,DRV_0173,2.09,22.7,40.2,37.5
DEL_008172,ORD_008898,DRV_0161,7.99,33.4,60.4,61.0
DEL_008173,ORD_008899,DRV_0237,5.34,26.2,41.3,50.6
DEL_008174,ORD_008900,DRV_0236,7.62,27.1,59.5,59.8
DEL_008175,ORD_008901,DRV_0247,2.64,28.0,33.7,39.1
DEL_008176,ORD_008904,DRV_0057,2.55,16.3,21.8,29.0
DEL_008177,ORD_008905,DRV_0036,6.04,23.7,50.8,50.7
DEL_008178,ORD_008906,DRV_0119,2.78,34.7,41.9,46.1
DEL_008179,ORD_008907,DRV_0015,16.42,32.6,114.3,121.5
DEL_008180,ORD_008908,DRV_0159,10.49,26.0,76.4,74.7
DEL_008181,ORD_008909,DRV_0117,8.35,29.1,84.2,79.3
DEL_008182,ORD_008910,DRV_0253,3.66,31.4,48.5,46.2
DEL_008183,ORD_008911,DRV_0243,5.18,23.6,40.7,46.8
DEL_008184,ORD_008913,DRV_0240,3.81,12.9,23.9,28.3
DEL_008185,ORD_008914,DRV_0281,1.62,20.0,26.9,26.9
DEL_008186,ORD_008915,DRV_0222,8.76,30.5,61.1,67.9
DEL_008187,ORD_008916,DRV_0296,4.05,23.0,50.9,50.0
DEL_008188,ORD_008917,DRV_0047,6.33,24.1,47.5,48.4
DEL_008189,ORD_008918,DRV_0069,7.51,18.8,57.8,64.9
DEL_008190,ORD_008919,DRV_0295,5.17,27.0,53.3,55.0
DEL_008191,ORD_008920,DRV_0251,14.24,16.7,65.0,63.1
DEL_008192,ORD_008921,DRV_0137,7.6,19.6,47.8,51.1
DEL_008193,ORD_008922,DRV_0265,4.78,26.9,68.6,61.8
DEL_008194,ORD_008923,DRV_0277,6.41,21.3,73.7,65.2
DEL_008195,ORD_008925,DRV_0098,5.35,28.9,45.4,50.7
DEL_008196,ORD_008926,DRV_0238,3.44,6.6,16.8,20.0
DEL_008197,ORD_008927,DRV_0241,1.48,11.5,16.5,16.7
DEL_008198,ORD_008928,DRV_0116,5.54,20.1,55.6,55.7
DEL_008199,ORD_008929,DRV_0285,13.12,27.3,78.0,86.6
DEL_008200,ORD_008930,DRV_0176,11.0,26.3,78.8,86.9
DEL_008201,ORD_008932,DRV_0277,2.96,17.4,34.8,29.7
DEL_008202,ORD_008933,DRV_0142,3.37,31.3,52.3,55.8
DEL_008203,ORD_008934,DRV_0158,8.34,21.7,41.3,48.9
DEL_008204,ORD_008935,DRV_0204,0.5,11.5,14.3,15.7
DEL_008205,ORD_008936,DRV_0162,9.09,30.4,82.4,90.2
DEL_008206,ORD_008937,DRV_0002,6.97,19.6,57.5,63.9
DEL_008207,ORD_008938,DRV_0262,1.49,17.0,22.0,22.0
DEL_008208,ORD_008939,DRV_0293,5.9,27.6,54.8,59.1
DEL_008209,ORD_008940,DRV_0047,1.42,15.2,20.6,24.5
DEL_008210,ORD_008941,DRV_0126,3.59,18.5,36.9,37.4
DEL_008211,ORD_008942,DRV_0238,3.22,11.5,27.1,26.8
DEL_008212,ORD_008943,DRV_0069,0.57,13.2,11.3,14.6
DEL_008213,ORD_008944,DRV_0185,3.61,31.3,64.4,60.8
DEL_008214,ORD_008945,DRV_0186,6.46,12.9,43.4,43.8
DEL_008215,ORD_008946,DRV_0160,4.53,17.0,42.4,42.2
DEL_008216,ORD_008947,DRV_0137,1.15,9.4,15.8,16.9
DEL_008217,ORD_008948,DRV_0050,4.01,28.3,46.7,39.2
DEL_008218,ORD_008949,DRV_0298,2.62,22.1,38.3,37.2
DEL_008219,ORD_008950,DRV_0085,11.81,14.8,63.8,67.3
DEL_008220,ORD_008951,DRV_0162,5.63,23.8,46.2,42.4
DEL_008221,ORD_008952,DRV_0206,2.65,15.4,29.7,30.7
DEL_008222,ORD_008953,DRV_0290,8.48,11.5,60.3,69.4
DEL_008223,ORD_008954,DRV_0267,1.07,31.6,34.8,33.8
DEL_008224,ORD_008955,DRV_0223,10.61,28.6,66.6,63.0
DEL_008225,ORD_008956,DRV_0231,2.6,30.1,38.8,40.7
DEL_008226,ORD_008957,DRV_0224,10.55,35.5,76.5,82.9
DEL_008227,ORD_008958,DRV_0048,4.92,5.0,20.2,17.8
DEL_008228,ORD_008959,DRV_0033,4.47,18.0,36.3,40.0
DEL_008229,ORD_008960,DRV_0071,9.44,12.9,54.9,51.6
DEL_008230,ORD_008961,DRV_0074,4.59,25.0,48.5,51.1
DEL_008231,ORD_008962,DRV_0189,5.7,21.2,57.3,56.7
DEL_008232,ORD_008963,DRV_0107,4.39,25.5,59.3,53.8
DEL_008233,ORD_008964,DRV_0076,9.35,21.9,57.6,69.0
DEL_008234,ORD_008965,DRV_0290,3.57,35.6,53.5,52.0
DEL_008235,ORD_008966,DRV_0213,2.97,24.8,46.3,40.0
DEL_008236,ORD_008967,DRV_0218,3.48,27.3,38.6,38.2
DEL_008237,ORD_008968,DRV_0066,5.11,25.8,43.3,51.4
DEL_008238,ORD_008969,DRV_0147,7.65,24.1,56.9,60.8
DEL_008239,ORD_008970,DRV_0011,6.14,27.2,77.7,80.2
DEL_008240,ORD_008971,DRV_0281,6.07,35.2,65.2,73.5
DEL_008241,ORD_008972,DRV_0146,14.66,23.8,75.8,94.1
DEL_008242,ORD_008973,DRV_0037,2.22,22.1,33.7,32.9
DEL_008243,ORD_008974,DRV_0231,1.45,23.5,26.5,27.7
DEL_008244,ORD_008975,DRV_0068,1.63,16.2,25.1,26.7
DEL_008245,ORD_008976,DRV_0114,4.08,22.8,38.0,45.3
DEL_008246,ORD_008977,DRV_0169,7.39,17.0,44.4,48.8
DEL_008247,ORD_008978,DRV_0291,3.14,22.0,29.9,34.6
DEL_008248,ORD_008979,DRV_0270,2.35,37.8,37.1,48.1
DEL_008249,ORD_008980,DRV_0134,3.85,21.8,35.4,35.6
DEL_008250,ORD_008981,DRV_0292,6.24,37.0,73.2,71.9
DEL_008251,ORD_008982,DRV_0145,3.72,21.3,36.3,41.1
DEL_008252,ORD_008983,DRV_0126,11.47,19.7,68.7,63.7
DEL_008253,ORD_008984,DRV_0095,13.56,13.3,55.8,54.6
DEL_008254,ORD_008986,DRV_0270,8.96,18.6,54.6,63.7
DEL_008255,ORD_008987,DRV_0273,1.65,29.3,31.8,32.3
DEL_008256,ORD_008988,DRV_0254,7.43,21.2,65.8,60.7
DEL_008257,ORD_008991,DRV_0041,6.27,23.3,56.0,57.4
DEL_008258,ORD_008992,DRV_0213,3.41,19.6,33.4,33.0
DEL_008259,ORD_008993,DRV_0216,14.31,16.2,81.4,85.5
DEL_008260,ORD_008994,DRV_0145,12.13,11.3,50.9,57.1
DEL_008261,ORD_008995,DRV_0233,5.77,13.2,35.2,32.4
DEL_008262,ORD_008996,DRV_0076,5.72,28.0,49.4,44.6
DEL_008263,ORD_008997,DRV_0216,6.16,20.1,44.1,44.4
DEL_008264,ORD_008998,DRV_0142,5.24,18.3,34.5,41.6
DEL_008265,ORD_008999,DRV_0289,2.43,28.6,53.4,50.8
DEL_008266,ORD_009000,DRV_0080,7.18,11.6,51.9,47.4
DEL_008267,ORD_009001,DRV_0287,5.29,11.1,29.5,31.2
DEL_008268,ORD_009002,DRV_0142,5.23,23.3,41.5,46.4
DEL_008269,ORD_009003,DRV_0107,16.82,20.3,85.1,84.3
DEL_008270,ORD_009004,DRV_0261,1.6,10.6,11.0,11.7
DEL_008271,ORD_009005,DRV_0134,6.1,25.7,56.6,56.6
DEL_008272,ORD_009006,DRV_0193,6.17,29.7,62.4,70.4
DEL_008273,ORD_009007,DRV_0128,4.85,9.2,36.0,34.2
DEL_008274,ORD_009008,DRV_0273,12.45,16.1,62.3,73.5
DEL_008275,ORD_009009,DRV_0107,4.37,21.5,35.6,39.4
DEL_008276,ORD_009010,DRV_0111,3.66,12.9,29.4,25.1
DEL_008277,ORD_009011,DRV_0038,1.96,14.8,17.5,16.8
DEL_008278,ORD_009012,DRV_0241,7.85,14.9,40.4,42.6
DEL_008279,ORD_009013,DRV_0208,6.19,29.3,58.6,61.0
DEL_008280,ORD_009014,DRV_0261,2.66,23.2,39.2,36.9
DEL_008281,ORD_009015,DRV_0030,8.06,27.3,72.6,70.6
DEL_008282,ORD_009016,DRV_0263,8.81,19.1,57.3,54.7
DEL_008283,ORD_009017,DRV_0073,2.73,13.4,29.1,27.4
DEL_008284,ORD_009019,DRV_0043,7.29,25.4,44.9,59.3
DEL_008285,ORD_009020,DRV_0069,3.01,18.6,33.0,34.8
DEL_008286,ORD_009022,DRV_0003,12.47,33.3,116.6,110.1
DEL_008287,ORD_009023,DRV_0061,19.44,26.5,154.3,150.0
DEL_008288,ORD_009024,DRV_0007,0.93,25.3,30.2,28.4
DEL_008289,ORD_009025,DRV_0001,2.71,22.3,31.8,30.6
DEL_008290,ORD_009026,DRV_0199,4.87,19.1,48.5,46.0
DEL_008291,ORD_009028,DRV_0122,3.8,18.6,38.4,36.8
DEL_008292,ORD_009029,DRV_0030,6.12,11.6,32.7,33.4
DEL_008293,ORD_009030,DRV_0192,2.65,20.5,51.5,47.5
DEL_008294,ORD_009031,DRV_0269,5.49,18.5,33.2,42.5
DEL_008295,ORD_009032,DRV_0044,6.65,20.1,54.1,54.9
DEL_008296,ORD_009034,DRV_0285,4.43,30.6,54.4,52.0
DEL_008297,ORD_009036,DRV_0013,6.69,21.9,62.2,59.8
DEL_008298,ORD_009037,DRV_0065,19.68,10.9,92.8,101.4
DEL_008299,ORD_009038,DRV_0275,7.48,29.2,48.5,62.5
DEL_008300,ORD_009039,DRV_0010,11.45,21.1,98.0,92.3
DEL_008301,ORD_009040,DRV_0061,2.17,26.6,34.8,40.9
DEL_008302,ORD_009042,DRV_0154,11.86,21.7,70.6,69.2
DEL_008303,ORD_009043,DRV_0155,2.21,12.7,10.7,12.3
DEL_008304,ORD_009044,DRV_0175,3.09,21.2,36.9,39.5
DEL_008305,ORD_009045,DRV_0255,1.3,16.9,21.7,20.1
DEL_008306,ORD_009046,DRV_0225,7.93,21.0,43.4,47.7
DEL_008307,ORD_009048,DRV_0291,4.29,29.1,50.9,58.5
DEL_008308,ORD_009051,DRV_0275,6.71,20.0,57.6,51.3
DEL_008309,ORD_009052,DRV_0260,7.96,33.2,79.7,77.1
DEL_008310,ORD_009053,DRV_0142,11.43,17.6,76.0,79.8
DEL_008311,ORD_009054,DRV_0093,4.74,18.0,41.8,43.2
DEL_008312,ORD_009055,DRV_0027,4.86,25.4,49.7,51.3
DEL_008313,ORD_009058,DRV_0039,8.79,12.8,66.8,65.7
DEL_008314,ORD_009059,DRV_0239,4.95,24.2,44.8,52.5
DEL_008315,ORD_009060,DRV_0240,0.85,22.7,19.3,17.5
DEL_008316,ORD_009061,DRV_0094,11.72,26.6,110.7,118.7
DEL_008317,ORD_009062,DRV_0127,2.62,22.3,36.8,37.7
DEL_008318,ORD_009063,DRV_0155,9.44,12.8,49.8,55.6
DEL_008319,ORD_009064,DRV_0075,10.49,19.2,76.7,73.1
DEL_008320,ORD_009065,DRV_0141,6.81,11.9,27.9,28.8
DEL_008321,ORD_009066,DRV_0176,1.93,26.6,38.1,33.4
DEL_008322,ORD_009068,DRV_0170,9.92,25.2,92.7,92.0
DEL_008323,ORD_009069,DRV_0157,4.21,33.0,52.8,50.3
DEL_008324,ORD_009070,DRV_0039,5.06,24.4,51.8,50.9
DEL_008325,ORD_009071,DRV_0015,4.22,25.3,53.3,43.4
DEL_008326,ORD_009072,DRV_0218,6.57,23.1,51.0,54.2
DEL_008327,ORD_009073,DRV_0191,2.74,16.9,29.5,29.8
DEL_008328,ORD_009074,DRV_0237,6.14,23.9,60.5,61.2
DEL_008329,ORD_009075,DRV_0275,5.08,19.8,43.4,40.1
DEL_008330,ORD_009076,DRV_0216,7.03,30.1,53.3,51.8
DEL_008331,ORD_009077,DRV_0230,6.76,27.4,73.5,72.3
DEL_008332,ORD_009078,DRV_0064,3.19,25.1,39.3,40.6
DEL_008333,ORD_009079,DRV_0135,3.06,21.3,45.2,37.9
DEL_008334,ORD_009080,DRV_0104,5.77,20.0,54.0,54.1
