payment_id,order_id,payment_method,payment_status,transaction_amount
PAY_008822,ORD_008822,Debit Card,Successful,1042.67
PAY_008823,ORD_008823,UPI,Failed,819.02
PAY_008824,ORD_008824,Wallet,Successful,4299.94
PAY_008825,ORD_008825,UPI,Failed,1020.53
PAY_008826,ORD_008826,UPI,Refunded,2033.15
PAY_008827,ORD_008827,Credit Card,Successful,637.22
PAY_008828,ORD_008828,UPI,Refunded,198.19
PAY_008829,ORD_008829,Wallet,Successful,254.68
PAY_008830,ORD_008830,Debit Card,Successful,287.69
PAY_008831,ORD_008831,Credit Card,Successful,855.15
PAY_008832,ORD_008832,UPI,Successful,1325.88
PAY_008833,ORD_008833,UPI,Successful,152.5
PAY_008834,ORD_008834,UPI,Successful,1038.31
PAY_008835,ORD_008835,UPI,Successful,270.39
PAY_008836,ORD_008836,UPI,Successful,83.65
PAY_008837,ORD_008837,UPI,Successful,242.02
PAY_008838,ORD_008838,Debit Card,Successful,128.57
PAY_008839,ORD_008839,Wallet,Refunded,769.2
PAY_008840,ORD_008840,UPI,Successful,521.1
PAY_008841,ORD_008841,Debit Card,Successful,152.52
PAY_008842,ORD_008842,Credit Card,Successful,1073.83
PAY_008843,ORD_008843,UPI,Successful,591.24
PAY_008844,ORD_008844,UPI,Successful,516.32
PAY_008845,ORD_008845,Wallet,Successful,197.71
PAY_008846,ORD_008846,UPI,Successful,80.0
PAY_008847,ORD_008847,Debit Card,Successful,198.79
PAY_008848,ORD_008848,Debit Card,Successful,590.07
PAY_008849,ORD_008849,UPI,Successful,295.92
PAY_008850,ORD_008850,UPI,Successful,826.52
PAY_008851,ORD_008851,Credit Card,Successful,1357.3
PAY_008852,ORD_008852,Cash,Successful,241.44
PAY_008853,ORD_008853,UPI,Successful,712.49
PAY_008854,ORD_008854,Debit Card,Refunded,302.5
PAY_008855,ORD_008855,UPI,Successful,114.87
PAY_008856,ORD_008856,UPI,Successful,90.0
PAY_008857,ORD_008857,UPI,Successful,737.91
PAY_008858,ORD_008858,UPI,Successful,1163.99
PAY_008859,ORD_008859,Debit Card,Successful,1374.42
PAY_008860,ORD_008860,Credit Card,Successful,393.84
PAY_008861,ORD_008861,UPI,Successful,863.51
PAY_008862,ORD_008862,UPI,Refunded,305.95
PAY_008863,ORD_008863,Debit Card,Successful,944.37
PAY_008864,ORD_008864,Credit Card,Successful,785.21
PAY_008865,ORD_008865,UPI,Successful,546.27
PAY_008866,ORD_008866,Credit Card,Successful,775.4
PAY_008867,ORD_008867,Wallet,Successful,598.78
PAY_008868,ORD_008868,Credit Card,Successful,1026.31
PAY_008869,ORD_008869,UPI,Failed,465.36
PAY_008870,ORD_008870,Debit Card,Successful,346.56
PAY_008871,ORD_008871,Wallet,Successful,554.59
PAY_008872,ORD_008872,Credit Card,Successful,358.03
PAY_008873,ORD_008873,Credit Card,Successful,1532.27
PAY_008874,ORD_008874,Wallet,Successful,503.81
PAY_008875,ORD_008875,UPI,Successful,144.03
PAY_008876,ORD_008876,UPI,Successful,438.54
PAY_008877,ORD_008877,UPI,Successful,126.08
PAY_008878,ORD_008878,UPI,Successful,369.57
PAY_008879,ORD_008879,UPI,Successful,606.63
PAY_008880,ORD_008880,Credit Card,Successful,1247.72
PAY_008881,ORD_008881,UPI,Successful,435.51
PAY_008882,ORD_008882,UPI,Successful,204.61
PAY_008883,ORD_008883,Debit Card,Successful,435.25
PAY_008884,ORD_008884,Wallet,Successful,177.26
PAY_008885,ORD_008885,UPI,Successful,277.7
PAY_008886,ORD_008886,UPI,Successful,564.06
PAY_008887,ORD_008887,UPI,Successful,173.63
PAY_008888,ORD_008888,Credit Card,Failed,502.3
PAY_008889,ORD_008889,UPI,Successful,224.53
PAY_008890,ORD_008890,UPI,Successful,218.92
PAY_008891,ORD_008891,UPI,Successful,2779.79
PAY_008892,ORD_008892,Wallet,Successful,515.36
PAY_008893,ORD_008893,Debit Card,Successful,277.21
PAY_008894,ORD_008894,UPI,Successful,240.98
PAY_008895,ORD_008895,Debit Card,Successful,4361.93
PAY_008896,ORD_008896,UPI,Successful,2742.97
PAY_008897,ORD_008897,UPI,Failed,121.1
PAY_008898,ORD_008898,UPI,Successful,2132.17
PAY_008899,ORD_008899,UPI,Successful,839.72
PAY_008900,ORD_008900,UPI,Successful,1394.13
PAY_008901,ORD_008901,UPI,Successful,1807.1
PAY_008902,ORD_008902,UPI,Refunded,734.48
PAY_008903,ORD_008903,UPI,Refunded,131.87
PAY_008904,ORD_008904,UPI,Successful,261.21
PAY_008905,ORD_008905,Debit Card,Successful,793.69
PAY_008906,ORD_008906,Wallet,Successful,822.21
PAY_008907,ORD_008907,Credit Card,Successful,190.44
PAY_008908,ORD_008908,Wallet,Successful,119.83
PAY_008909,ORD_008909,UPI,Successful,2111.91
PAY_008910,ORD_008910,Credit Card,Successful,433.9
PAY_008911,ORD_008911,UPI,Successful,641.19
PAY_008912,ORD_008912,UPI,Refunded,636.65
PAY_008913,ORD_008913,Wallet,Successful,372.07
PAY_008914,ORD_008914,Credit Card,Successful,80.0
PAY_008915,ORD_008915,UPI,Successful,3904.64
PAY_008916,ORD_008916,UPI,Successful,501.4
PAY_008917,ORD_008917,UPI,Refunded,739.82
PAY_008918,ORD_008918,Wallet,Successful,80.0
PAY_008919,ORD_008919,UPI,Successful,1759.5
PAY_008920,ORD_008920,UPI,Successful,569.95
PAY_008921,ORD_008921,UPI,Successful,273.97
PAY_008922,ORD_008922,UPI,Successful,224.15
PAY_008923,ORD_008923,Credit Card,Successful,255.86
PAY_008924,ORD_008924,Wallet,Refunded,749.83
PAY_008925,ORD_008925,UPI,Successful,823.27
PAY_008926,ORD_008926,UPI,Successful,383.94
PAY_008927,ORD_008927,UPI,Successful,278.18
PAY_008928,ORD_008928,Cash,Refunded,585.06
PAY_008929,ORD_008929,UPI,Successful,385.57
PAY_008930,ORD_008930,UPI,Successful,641.09
PAY_008931,ORD_008931,Debit Card,Failed,729.79
PAY_008932,ORD_008932,Wallet,Successful,710.12
PAY_008933,ORD_008933,Credit Card,Successful,578.05
PAY_008934,ORD_008934,UPI,Failed,238.21
PAY_008935,ORD_008935,UPI,Successful,139.93
PAY_008936,ORD_008936,UPI,Successful,1631.64
PAY_008937,ORD_008937,Credit Card,Successful,386.48
PAY_008938,ORD_008938,Cash,Successful,1130.14
PAY_008939,ORD_008939,Credit Card,Successful,436.84
PAY_008940,ORD_008940,UPI,Successful,170.15
PAY_008941,ORD_008941,UPI,Successful,446.88
PAY_008942,ORD_008942,UPI,Successful,864.21
PAY_008943,ORD_008943,UPI,Successful,158.03
PAY_008944,ORD_008944,UPI,Successful,281.16
PAY_008945,ORD_008945,UPI,Successful,158.7
PAY_008946,ORD_008946,UPI,Successful,156.55
PAY_008947,ORD_008947,UPI,Successful,913.24
PAY_008948,ORD_008948,UPI,Successful,178.59
PAY_008949,ORD_008949,Debit Card,Successful,99.74
PAY_008950,ORD_008950,Debit Card,Successful,173.75
PAY_008951,ORD_008951,UPI,Successful,1101.99
PAY_008952,ORD_008952,UPI,Successful,1342.0
PAY_008953,ORD_008953,Debit Card,Successful,399.61
PAY_008954,ORD_008954,UPI,Successful,1022.28
PAY_008955,ORD_008955,UPI,Successful,284.71
PAY_008956,ORD_008956,UPI,Successful,945.37
PAY_008957,ORD_008957,Credit Card,Successful,105.36
PAY_008958,ORD_008958,UPI,Successful,627.65
PAY_008959,ORD_008959,Credit Card,Successful,830.94
PAY_008960,ORD_008960,UPI,Successful,3505.58
PAY_008961,ORD_008961,UPI,Successful,750.42
PAY_008962,ORD_008962,Cash,Successful,434.43
PAY_008963,ORD_008963,Debit Card,Successful,453.02
PAY_008964,ORD_008964,UPI,Successful,151.75
PAY_008965,ORD_008965,Credit Card,Successful,276.85
PAY_008966,ORD_008966,Debit Card,Successful,1788.59
PAY_008967,ORD_008967,UPI,Failed,246.6
PAY_008968,ORD_008968,Credit Card,Successful,718.77
PAY_008969,ORD_008969,Debit Card,Successful,1999.81
PAY_008970,ORD_008970,UPI,Successful,3000.59
PAY_008971,ORD_008971,Debit Card,Successful,852.27
PAY_008972,ORD_008972,Debit Card,Successful,80.0
PAY_008973,ORD_008973,UPI,Successful,517.03
PAY_008974,ORD_008974,UPI,Successful,1266.97
PAY_008975,ORD_008975,Debit Card,Successful,80.0
PAY_008976,ORD_008976,Credit Card,Successful,376.51
PAY_008977,ORD_008977,UPI,Successful,1102.81
PAY_008978,ORD_008978,UPI,Successful,222.9
PAY_008979,ORD_008979,UPI,Failed,204.07
PAY_008980,ORD_008980,UPI,Successful,431.38
PAY_008981,ORD_008981,UPI,Successful,1948.01
PAY_008982,ORD_008982,UPI,Successful,615.43
PAY_008983,ORD_008983,Debit Card,Successful,241.33
PAY_008984,ORD_008984,Cash,Successful,497.77
PAY_008985,ORD_008985,UPI,Refunded,415.84
PAY_008986,ORD_008986,Cash,Successful,821.67
PAY_008987,ORD_008987,UPI,Failed,631.75
PAY_008988,ORD_008988,UPI,Successful,318.87
PAY_008989,ORD_008989,Wallet,Refunded,446.77
PAY_008990,ORD_008990,Cash,Refunded,162.59
PAY_008991,ORD_008991,UPI,Successful,5000.0
PAY_008992,ORD_008992,Wallet,Successful,853.31
PAY_008993,ORD_008993,UPI,Successful,213.66
PAY_008994,ORD_008994,Credit Card,Successful,1941.6
PAY_008995,ORD_008995,Wallet,Refunded,929.95
PAY_008996,ORD_008996,UPI,Refunded,596.97
PAY_008997,ORD_008997,UPI,Successful,1782.7
PAY_008998,ORD_008998,Wallet,Successful,215.79
PAY_008999,ORD_008999,Debit Card,Successful,98.75
PAY_009000,ORD_009000,UPI,Successful,152.77
PAY_009001,ORD_009001,UPI,Successful,1315.61
PAY_009002,ORD_009002,Debit Card,Successful,348.29
PAY_009003,ORD_009003,UPI,Successful,1938.73
PAY_009004,ORD_009004,Wallet,Successful,617.64
PAY_009005,ORD_009005,UPI,Successful,218.99
PAY_009006,ORD_009006,Debit Card,Refunded,879.0
PAY_009007,ORD_009007,Wallet,Successful,213.61
PAY_009008,ORD_009008,UPI,Successful,113.74
PAY_009009,ORD_009009,Debit Card,Successful,3475.72
PAY_009010,ORD_009010,UPI,Successful,523.57
PAY_009011,ORD_009011,UPI,Successful,114.63
PAY_009012,ORD_009012,UPI,Successful,1457.69
PAY_009013,ORD_009013,Credit Card,Successful,826.06
PAY_009014,ORD_009014,Credit Card,Successful,465.49
PAY_009015,ORD_009015,UPI,Successful,80.0
PAY_009016,ORD_009016,Wallet,Successful,107.53
PAY_009017,ORD_009017,UPI,Successful,1446.76
PAY_009018,ORD_009018,Debit Card,Refunded,382.13
PAY_009019,ORD_009019,Debit Card,Successful,514.94
PAY_009020,ORD_009020,UPI,Successful,861.63
PAY_009021,ORD_009021,UPI,Successful,296.11
PAY_009022,ORD_009022,Credit Card,Successful,133.24
PAY_009023,ORD_009023,Debit Card,Successful,606.08
PAY_009024,ORD_009024,Wallet,Successful,150.05
PAY_009025,ORD_009025,Cash,Successful,344.01
PAY_009026,ORD_009026,UPI,Successful,2353.25
PAY_009027,ORD_009027,Credit Card,Successful,80.0
PAY_009028,ORD_009028,Debit Card,Successful,396.91
PAY_009029,ORD_009029,UPI,Successful,429.03
PAY_009030,ORD_009030,UPI,Successful,717.92
PAY_009031,ORD_009031,Debit Card,Successful,80.0
PAY_009032,ORD_009032,UPI,Successful,770.95
PAY_009033,ORD_009033,UPI,Successful,445.94
PAY_009034,ORD_009034,UPI,Successful,723.22
PAY_009035,ORD_009035,UPI,Refunded,1598.83
PAY_009036,ORD_009036,UPI,Successful,2161.24
PAY_009037,ORD_009037,Credit Card,Successful,440.33
PAY_009038,ORD_009038,Debit Card,Successful,701.07
PAY_009039,ORD_009039,UPI,Successful,951.35
PAY_009040,ORD_009040,Cash,Successful,473.86
PAY_009041,ORD_009041,UPI,Successful,1272.42
PAY_009042,ORD_009042,UPI,Successful,545.17
PAY_009043,ORD_009043,UPI,Successful,816.26
PAY_009044,ORD_009044,Debit Card,Successful,501.22
PAY_009045,ORD_009045,Debit Card,Failed,325.96
PAY_009046,ORD_009046,Credit Card,Successful,1612.63
PAY_009047,ORD_009047,UPI,Successful,310.26
PAY_009048,ORD_009048,Wallet,Successful,488.59
PAY_009049,ORD_009049,UPI,Successful,165.43
PAY_009050,ORD_009050,Credit Card,Successful,474.61
PAY_009051,ORD_009051,Debit Card,Successful,569.51
PAY_009052,ORD_009052,Wallet,Successful,208.2
PAY_009053,ORD_009053,UPI,Successful,484.32
PAY_009054,ORD_009054,UPI,Successful,1640.77
PAY_009055,ORD_009055,Wallet,Successful,1070.99
PAY_009056,ORD_009056,UPI,Refunded,585.25
PAY_009057,ORD_009057,Credit Card,Successful,494.83
PAY_009058,ORD_009058,Debit Card,Successful,885.31
PAY_009059,ORD_009059,UPI,Successful,404.98
PAY_009060,ORD_009060,Cash,Successful,1738.75
PAY_009061,ORD_009061,UPI,Successful,292.73
PAY_009062,ORD_009062,UPI,Successful,703.65
PAY_009063,ORD_009063,UPI,Successful,547.14
PAY_009064,ORD_009064,UPI,Successful,501.48
PAY_009065,ORD_009065,UPI,Successful,471.89
PAY_009066,ORD_009066,UPI,Successful,2999.91
PAY_009067,ORD_009067,Debit Card,Successful,389.44
PAY_009068,ORD_009068,Credit Card,Successful,1607.72
PAY_009069,ORD_009069,Debit Card,Successful,234.4
PAY_009070,ORD_009070,Credit Card,Successful,508.79
PAY_009071,ORD_009071,Credit Card,Successful,852.54
PAY_009072,ORD_009072,UPI,Successful,157.09
PAY_009073,ORD_009073,Debit Card,Successful,438.73
PAY_009074,ORD_009074,Credit Card,Successful,238.59
PAY_009075,ORD_009075,Debit Card,Successful,898.54
PAY_009076,ORD_009076,UPI,Successful,262.92
PAY_009077,ORD_009077,UPI,Successful,506.1
PAY_009078,ORD_009078,UPI,Successful,319.12
PAY_009079,ORD_009079,Credit Card,Successful,884.25
PAY_009080,ORD_009080,UPI,Successful,80.0
PAY_009081,ORD_009081,Debit Card,Refunded,844.72
PAY_009082,ORD_009082,Debit Card,Refunded,379.7
PAY_009083,ORD_009083,Debit Card,Successful,144.71
PAY_009084,ORD_009084,Credit Card,Successful,121.03
PAY_009085,ORD_009085,UPI,Successful,1080.99
PAY_009086,ORD_009086,UPI,Successful,631.39
PAY_009087,ORD_009087,Debit Card,Successful,231.66
PAY_009088,ORD_009088,Credit Card,Successful,477.01
PAY_009089,ORD_009089,Credit Card,Failed,139.49
PAY_009090,ORD_009090,Debit Card,Successful,943.51
PAY_009091,ORD_009091,UPI,Refunded,579.13
PAY_009092,ORD_009092,Credit Card,Successful,337.35
PAY_009093,ORD_009093,UPI,Successful,796.28
PAY_009094,ORD_009094,Credit Card,Successful,140.19
PAY_009095,ORD_009095,Credit Card,Successful,354.3
PAY_009096,ORD_009096,UPI,Successful,986.63
PAY_009097,ORD_009097,Credit Card,Successful,192.83
PAY_009098,ORD_009098,Credit Card,Successful,1203.41
PAY_009099,ORD_009099,UPI,Successful,846.09
PAY_009100,ORD_009100,Credit Card,Successful,175.99
PAY_009101,ORD_009101,UPI,Successful,247.45
PAY_009102,ORD_009102,Wallet,Successful,503.73
PAY_009103,ORD_009103,Credit Card,Successful,345.13
PAY_009104,ORD_009104,UPI,Successful,695.6
PAY_009105,ORD_009105,Wallet,Successful,1014.37
PAY_009106,ORD_009106,Debit Card,Refunded,341.27
PAY_009107,ORD_009107,UPI,Successful,205.7
PAY_009108,ORD_009108,UPI,Successful,723.82
PAY_009109,ORD_009109,UPI,Successful,657.44
PAY_009110,ORD_009110,Credit Card,Successful,1725.65
PAY_009111,ORD_009111,UPI,Successful,171.29
PAY_009112,ORD_009112,Wallet,Successful,1081.61
PAY_009113,ORD_009113,UPI,Successful,195.42
PAY_009114,ORD_009114,UPI,Successful,410.37
PAY_009115,ORD_009115,UPI,Successful,212.07
PAY_009116,ORD_009116,Credit Card,Successful,759.62
PAY_009117,ORD_009117,UPI,Successful,283.01
PAY_009118,ORD_009118,UPI,Successful,588.06
PAY_009119,ORD_009119,UPI,Successful,841.0
PAY_009120,ORD_009120,UPI,Refunded,388.69
PAY_009121,ORD_009121,Debit Card,Successful,398.93
PAY_009122,ORD_009122,UPI,Successful,341.52
PAY_009123,ORD_009123,Wallet,Successful,264.57
PAY_009124,ORD_009124,UPI,Successful,789.45
PAY_009125,ORD_009125,UPI,Successful,1572.85
PAY_009126,ORD_009126,Cash,Successful,164.37
PAY_009127,ORD_009127,Credit Card,Successful,1143.59
PAY_009128,ORD_009128,Cash,Successful,1976.72
PAY_009129,ORD_009129,UPI,Refunded,80.0
PAY_009130,ORD_009130,Wallet,Successful,2038.12
PAY_009131,ORD_009131,Credit Card,Successful,227.92
PAY_009132,ORD_009132,UPI,Successful,1856.05
PAY_009133,ORD_009133,Debit Card,Successful,2123.75
PAY_009134,ORD_009134,UPI,Successful,106.92
PAY_009135,ORD_009135,UPI,Successful,208.9
PAY_009136,ORD_009136,Wallet,Successful,474.76
PAY_009137,ORD_009137,UPI,Successful,3265.33
PAY_009138,ORD_009138,UPI,Successful,419.43
PAY_009139,ORD_009139,UPI,Successful,485.18
PAY_009140,ORD_009140,UPI,Successful,300.77
PAY_009141,ORD_009141,UPI,Successful,2632.88
PAY_009142,ORD_009142,Credit Card,Successful,4016.58
PAY_009143,ORD_009143,UPI,Successful,1122.78
PAY_009144,ORD_009144,Debit Card,Successful,1131.02
PAY_009145,ORD_009145,Wallet,Successful,510.46
PAY_009146,ORD_009146,Credit Card,Successful,156.3
PAY_009147,ORD_009147,UPI,Successful,284.47
PAY_009148,ORD_009148,UPI,Successful,239.64
PAY_009149,ORD_009149,UPI,Successful,1901.52
PAY_009150,ORD_009150,Wallet,Successful,471.2
PAY_009151,ORD_009151,UPI,Successful,326.4
PAY_009152,ORD_009152,UPI,Successful,274.19
PAY_009153,ORD_009153,Wallet,Successful,516.81
PAY_009154,ORD_009154,UPI,Successful,468.49
PAY_009155,ORD_009155,UPI,Refunded,1370.18
PAY_009156,ORD_009156,Cash,Successful,480.86
PAY_009157,ORD_009157,UPI,Successful,900.6
PAY_009158,ORD_009158,UPI,Successful,1831.23
PAY_009159,ORD_009159,Credit Card,Successful,345.53
PAY_009160,ORD_009160,UPI,Successful,237.75
PAY_009161,ORD_009161,UPI,Successful,475.82
PAY_009162,ORD_009162,UPI,Successful,292.57
PAY_009163,ORD_009163,UPI,Successful,80.0
PAY_009164,ORD_009164,Debit Card,Successful,3159.18
PAY_009165,ORD_009165,UPI,Successful,2683.58
PAY_009166,ORD_009166,Credit Card,Successful,555.29
PAY_009167,ORD_009167,UPI,Successful,80.0
PAY_009168,ORD_009168,UPI,Successful,2958.16
PAY_009169,ORD_009169,Debit Card,Successful,1118.33
PAY_009170,ORD_009170,UPI,Successful,277.74
PAY_009171,ORD_009171,UPI,Successful,844.31
PAY_009172,ORD_009172,Cash,Successful,626.27
PAY_009173,ORD_009173,UPI,Successful,2086.93
PAY_009174,ORD_009174,Credit Card,Successful,1089.58
PAY_009175,ORD_009175,UPI,Successful,916.04
PAY_009176,ORD_009176,Wallet,Successful,311.3
PAY_009177,ORD_009177,Credit Card,Successful,967.12
PAY_009178,ORD_009178,Debit Card,Successful,879.0
PAY_009179,ORD_009179,Debit Card,Successful,1203.83
PAY_009180,ORD_009180,UPI,Successful,209.24
PAY_009181,ORD_009181,Debit Card,Successful,550.29
PAY_009182,ORD_009182,UPI,Successful,1803.25
PAY_009183,ORD_009183,UPI,Successful,2622.33
PAY_009184,ORD_009184,UPI,Successful,384.89
PAY_009185,ORD_009185,Credit Card,Successful,4484.82
PAY_009186,ORD_009186,Credit Card,Successful,106.02
PAY_009187,ORD_009187,UPI,Successful,552.11
PAY_009188,ORD_009188,Debit Card,Refunded,2680.11
PAY_009189,ORD_009189,Debit Card,Refunded,391.06
PAY_009190,ORD_009190,UPI,Successful,793.6
PAY_009191,ORD_009191,UPI,Successful,288.31
PAY_009192,ORD_009192,Debit Card,Successful,176.18
PAY_009193,ORD_009193,Credit Card,Successful,443.71
PAY_009194,ORD_009194,UPI,Successful,623.52
PAY_009195,ORD_009195,UPI,Successful,640.06
PAY_009196,ORD_009196,Credit Card,Successful,80.0
PAY_009197,ORD_009197,UPI,Successful,297.49
PAY_009198,ORD_009198,UPI,Successful,359.0
PAY_009199,ORD_009199,UPI,Successful,2527.08
PAY_009200,ORD_009200,UPI,Failed,170.44
PAY_009201,ORD_009201,Credit Card,Successful,1167.55
PAY_009202,ORD_009202,UPI,Successful,814.99
PAY_009203,ORD_009203,UPI,Successful,199.12
PAY_009204,ORD_009204,Debit Card,Successful,159.5
PAY_009205,ORD_009205,UPI,Refunded,871.32
PAY_009206,ORD_009206,UPI,Successful,563.49
PAY_009207,ORD_009207,UPI,Failed,3470.6
PAY_009208,ORD_009208,Credit Card,Successful,779.15
PAY_009209,ORD_009209,Debit Card,Successful,80.0
PAY_009210,ORD_009210,UPI,Successful,464.87
PAY_009211,ORD_009211,UPI,Successful,196.86
PAY_009212,ORD_009212,Wallet,Refunded,401.51
PAY_009213,ORD_009213,UPI,Successful,702.84
PAY_009214,ORD_009214,UPI,Successful,237.06
PAY_009215,ORD_009215,UPI,Successful,388.92
PAY_009216,ORD_009216,UPI,Successful,133.83
PAY_009217,ORD_009217,UPI,Successful,3792.8
PAY_009218,ORD_009218,UPI,Successful,765.61
PAY_009219,ORD_009219,Credit Card,Successful,1045.35
PAY_009220,ORD_009220,Credit Card,Successful,862.49
PAY_009221,ORD_009221,Credit Card,Successful,183.06
PAY_009222,ORD_009222,UPI,Failed,1735.74
PAY_009223,ORD_009223,UPI,Successful,2497.71
PAY_009224,ORD_009224,Credit Card,Successful,305.36
PAY_009225,ORD_009225,UPI,Successful,365.11
PAY_009226,ORD_009226,Credit Card,Successful,1804.87
PAY_009227,ORD_009227,Wallet,Successful,1092.41
PAY_009228,ORD_009228,Credit Card,Successful,531.91
PAY_009229,ORD_009229,Debit Card,Successful,164.07
PAY_009230,ORD_009230,Debit Card,Successful,702.27
PAY_009231,ORD_009231,Cash,Successful,683.93
PAY_009232,ORD_009232,Credit Card,Successful,2175.69
PAY_009233,ORD_009233,UPI,Successful,198.73
PAY_009234,ORD_009234,UPI,Successful,1328.94
PAY_009235,ORD_009235,Debit Card,Successful,1016.0
PAY_009236,ORD_009236,Cash,Successful,645.22
PAY_009237,ORD_009237,UPI,Successful,2342.67
PAY_009238,ORD_009238,Credit Card,Failed,80.0
PAY_009239,ORD_009239,UPI,Successful,327.77
PAY_009240,ORD_009240,Credit Card,Successful,190.74
PAY_009241,ORD_009241,UPI,Successful,473.48
PAY_009242,ORD_009242,UPI,Successful,788.43
PAY_009243,ORD_009243,UPI,Successful,621.76
PAY_009244,ORD_009244,Cash,Successful,246.48
PAY_009245,ORD_009245,UPI,Successful,80.0
PAY_009246,ORD_009246,Cash,Failed,211.73
PAY_009247,ORD_009247,UPI,Successful,937.15
PAY_009248,ORD_009248,UPI,Successful,343.88
PAY_009249,ORD_009249,Debit Card,Successful,515.16
PAY_009250,ORD_009250,Credit Card,Successful,671.51
PAY_009251,ORD_009251,UPI,Successful,995.99
PAY_009252,ORD_009252,UPI,Successful,110.28
PAY_009253,ORD_009253,UPI,Successful,298.19
PAY_009254,ORD_009254,Cash,Successful,845.34
PAY_009255,ORD_009255,UPI,Successful,649.63
PAY_009256,ORD_009256,UPI,Successful,3181.31
PAY_009257,ORD_009257,Credit Card,Successful,578.1
PAY_009258,ORD_009258,Credit Card,Successful,451.0
PAY_009259,ORD_009259,Debit Card,Successful,120.78
PAY_009260,ORD_009260,UPI,Successful,89.21
PAY_009261,ORD_009261,UPI,Successful,166.83
PAY_009262,ORD_009262,Wallet,Successful,622.22
PAY_009263,ORD_009263,UPI,Successful,238.99
PAY_009264,ORD_009264,UPI,Successful,2220.49
PAY_009265,ORD_009265,UPI,Successful,237.43
PAY_009266,ORD_009266,UPI,Successful,351.41
PAY_009267,ORD_009267,UPI,Successful,383.57
PAY_009268,ORD_009268,Wallet,Successful,804.15
PAY_009269,ORD_009269,UPI,Successful,533.95
PAY_009270,ORD_009270,UPI,Successful,590.23
PAY_009271,ORD_009271,UPI,Successful,227.84
PAY_009272,ORD_009272,Credit Card,Successful,1941.38
